Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Pkts,TotLen,Con Flow count,Conn Timedelta Min,Conn Timedelta Max,Conn Timedelta Mean,Conn Pkt Num Min,Conn Pkt Num Max,Conn Pkt Num Mean,Conn Pkt Num Tot,Conn Pkt Len Min,Conn Pkt Len Max,Conn Pkt Len Mean,Conn Pkt Len Tot,Conn-Rev Flow count,Conn-Rev Timedelta Min,Conn-Rev Timedelta Max,Conn-Rev Timedelta Mean,Conn-Rev Pkt Num Min,Conn-Rev Pkt Num Max,Conn-Rev Pkt Num Mean,Conn-Rev Pkt Num Tot,Conn-Rev Pkt Len Min,Conn-Rev Pkt Len Max,Conn-Rev Pkt Len Mean,Conn-Rev Pkt Len Tot,Time Flow count,Time Timedelta Min,Time Timedelta Max,Time Timedelta Mean,Time Pkt Num Min,Time Pkt Num Max,Time Pkt Num Mean,Time Pkt Num Tot,Time Pkt Len Min,Time Pkt Len Max,Time Pkt Len Mean,Time Pkt Len Tot,Time-Rev Flow count,Time-Rev Timedelta Min,Time-Rev Timedelta Max,Time-Rev Timedelta Mean,Time-Rev Pkt Num Min,Time-Rev Pkt Num Max,Time-Rev Pkt Num Mean,Time-Rev Pkt Num Tot,Time-Rev Pkt Len Min,Time-Rev Pkt Len Max,Time-Rev Pkt Len Mean,Time-Rev Pkt Len Tot,VPN
 131.202.240.150-209.148.205.32-39817-80-6, 131.202.240.150, 39817, 209.148.205.32, 80, 2015-01-04 13:48:54, 6, 0.0, 9, 0.0, 9.0, 1.375, 6, 6, 6.0, 54, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0.0, 9.0, 1.375, 6, 6, 6.0, 54, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39797-80-6, 131.202.240.150, 39797, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 10, 0.0, 9.0, 1.3333333333333333, 6, 6, 6.0, 60, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0.0, 9.0, 1.3333333333333333, 6, 6, 6.0, 60, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39835-80-6, 131.202.240.150, 39835, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 11, 0.0, 9.0, 1.2, 6, 6, 6.0, 66, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.0, 9.0, 1.2, 6, 6, 6.0, 66, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58326-80-6, 131.202.240.150, 58326, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 9, 0.0, 6.0, 1.375, 6, 6, 6.0, 54, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0.0, 6.0, 1.375, 6, 6, 6.0, 54, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58312-80-6, 131.202.240.150, 58312, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 10, 0.0, 6.0, 1.2222222222222223, 6, 6, 6.0, 60, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0.0, 6.0, 1.2222222222222223, 6, 6, 6.0, 60, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39822-80-6, 131.202.240.150, 39822, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 12, 0.0, 9.0, 1.0909090909090908, 6, 6, 6.0, 72, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0.0, 9.0, 1.0909090909090908, 6, 6, 6.0, 72, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39811-80-6, 131.202.240.150, 39811, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 13, 0.0, 9.0, 1.0, 6, 6, 6.0, 78, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.0, 9.0, 1.0, 6, 6, 6.0, 78, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58297-80-6, 131.202.240.150, 58297, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 11, 0.0, 6.0, 1.1, 6, 6, 6.0, 66, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.0, 6.0, 1.1, 6, 6, 6.0, 66, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58323-80-6, 131.202.240.150, 58323, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 12, 0.0, 6.0, 1.0, 6, 6, 6.0, 72, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0.0, 6.0, 1.0, 6, 6, 6.0, 72, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39826-80-6, 131.202.240.150, 39826, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 14, 0.0, 9.0, 0.9230769230769231, 6, 6, 6.0, 84, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.0, 9.0, 0.9230769230769231, 6, 6, 6.0, 84, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39795-80-6, 131.202.240.150, 39795, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 15, 0.0, 9.0, 0.8571428571428571, 6, 6, 6.0, 90, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0.0, 9.0, 0.8571428571428571, 6, 6, 6.0, 90, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58339-80-6, 131.202.240.150, 58339, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 13, 0.0, 6.0, 0.9166666666666666, 6, 6, 6.0, 78, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.0, 6.0, 0.9166666666666666, 6, 6, 6.0, 78, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58298-80-6, 131.202.240.150, 58298, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 14, 0.0, 6.0, 0.8461538461538461, 6, 6, 6.0, 84, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.0, 6.0, 0.8461538461538461, 6, 6, 6.0, 84, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58313-80-6, 131.202.240.150, 58313, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 15, 0.0, 6.0, 0.7857142857142857, 6, 6, 6.0, 90, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0.0, 6.0, 0.7857142857142857, 6, 6, 6.0, 90, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39813-80-6, 131.202.240.150, 39813, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 16, 0.0, 9.0, 0.8, 6, 6, 6.0, 96, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0.0, 9.0, 0.8, 6, 6, 6.0, 96, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.32-39790-80-6, 131.202.240.150, 39790, 209.148.205.32, 80, 2015-01-04 13:48:55, 6, 0.0, 17, 0.0, 9.0, 0.75, 6, 6, 6.0, 102, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0.0, 9.0, 0.75, 6, 6, 6.0, 102, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58324-80-6, 131.202.240.150, 58324, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 16, 0.0, 6.0, 0.7333333333333333, 6, 6, 6.0, 96, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0.0, 6.0, 0.7333333333333333, 6, 6, 6.0, 96, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.8-58325-80-6, 131.202.240.150, 58325, 209.148.205.8, 80, 2015-01-04 13:48:55, 6, 0.0, 17, 0.0, 6.0, 0.6875, 6, 6, 6.0, 102, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0.0, 6.0, 0.6875, 6, 6, 6.0, 102, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.21.110.135-34498-443-6, 131.202.240.150, 34498, 23.21.110.135, 443, 2015-01-04 13:48:57, 2, 0.0, 5, 0.0, 17.0, 5.75, 2, 27, 11.6, 58, 0.0, 21775.0, 6843.8, 34219.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0.0, 17.0, 5.75, 2, 27, 11.6, 58, 0.0, 21775.0, 6843.8, 34219.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.21.110.135-34525-443-6, 131.202.240.150, 34525, 23.21.110.135, 443, 2015-01-04 13:48:59, 2, 0.0, 6, 0.0, 17.0, 5.0, 2, 27, 10.0, 60, 0.0, 21775.0, 5703.166666666667, 34219.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0.0, 17.0, 5.0, 2, 27, 10.0, 60, 0.0, 21775.0, 5703.166666666667, 34219.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.21.251.225-33968-443-6, 131.202.240.150, 33968, 23.21.251.225, 443, 2015-01-04 13:49:05, 2, 0.0, 2, 20.0, 20.0, 20.0, 2, 5, 3.5, 7, 0.0, 31.0, 15.5, 31.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20.0, 20.0, 20.0, 2, 5, 3.5, 7, 0.0, 31.0, 15.5, 31.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 203.195.225.12-131.202.240.150-0-0-0, 203.195.225.12, 0, 131.202.240.150, 0, 2015-01-04 13:49:11, 2, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.23.148.16-48890-80-6, 131.202.240.150, 48890, 23.23.148.16, 80, 2015-01-04 13:49:15, 3, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.243.255-138-138-17, 131.202.240.150, 138, 131.202.243.255, 138, 2015-01-04 13:49:19, 3, 573.0, 4, 174.0, 625.0, 376.0, 2, 3, 2.5, 10, 382.0, 614.0, 487.75, 1951.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 573.0, 573.0, 573.0, 573.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.23.148.16-48890-80-6, 131.202.240.150, 48890, 23.23.148.16, 80, 2015-01-04 13:49:30, 2, 0.0, 2, 15.0, 15.0, 15.0, 2, 3, 2.5, 5, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15.0, 15.0, 15.0, 2, 3, 2.5, 5, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.21.110.135-50510-80-6, 131.202.240.150, 50510, 23.21.110.135, 80, 2015-01-04 13:49:34, 2, 0.0, 7, 0.0, 35.0, 10.0, 2, 27, 8.857142857142858, 62, 0.0, 21775.0, 4888.428571428572, 34219.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-108.175.42.181-58286-80-6, 131.202.240.150, 58286, 108.175.42.181, 80, 2015-01-04 13:49:36, 2, 0.0, 6, 0.0, 60.0, 12.0, 2, 36579, 6110.666666666667, 36664, 0.0, 76595964.0, 12778852.666666666, 76673116.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-108.175.42.181-58284-80-6, 131.202.240.150, 58284, 108.175.42.181, 80, 2015-01-04 13:49:36, 2, 0.0, 7, 0.0, 60.0, 10.0, 2, 36579, 5238.0, 36666, 0.0, 76595964.0, 10953302.285714285, 76673116.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 2, 2, 2.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-108.175.42.181-58285-80-6, 131.202.240.150, 58285, 108.175.42.181, 80, 2015-01-04 13:49:36, 2, 0.0, 8, 0.0, 60.0, 8.571428571428571, 2, 36579, 4583.5, 36668, 0.0, 76595964.0, 9584139.5, 76673116.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 2, 2, 2.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-108.175.42.181-58283-80-6, 131.202.240.150, 58283, 108.175.42.181, 80, 2015-01-04 13:49:36, 2, 0.0, 9, 0.0, 60.0, 7.5, 2, 36579, 4074.4444444444443, 36670, 0.0, 76595964.0, 8519235.111111112, 76673116.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0.0, 2, 2, 2.0, 8, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 8.6.0.1-8.0.6.4-0-0-0, 8.6.0.1, 0, 8.0.6.4, 0, 2015-01-04 13:49:36, 2, 0.0, 5, 126.0, 600.0, 300.0, 2, 4, 2.8, 14, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.21.110.135-50456-80-6, 131.202.240.150, 50456, 23.21.110.135, 80, 2015-01-04 13:49:37, 2, 0.0, 8, 0.0, 35.0, 9.0, 2, 27, 8.0, 64, 0.0, 21775.0, 4277.375, 34219.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3.0, 3.0, 3.0, 2, 2, 2.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-50.16.250.33-49186-80-6, 131.202.240.150, 49186, 50.16.250.33, 80, 2015-01-04 13:49:37, 2, 0.0, 2, 63.0, 63.0, 63.0, 2, 22, 12.0, 24, 0.0, 6271.0, 3135.5, 6271.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-108.175.42.181-58287-80-6, 131.202.240.150, 58287, 108.175.42.181, 80, 2015-01-04 13:50:36, 12795, 27124943.0, 10, 0.0, 60.0, 13.333333333333334, 2, 36579, 4946.5, 49465, 0.0, 76595964.0, 10379805.9, 103798059.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 12795, 12795, 12795.0, 12795, 27124943.0, 27124943.0, 27124943.0, 27124943.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.21.242.53-59722-443-6, 131.202.240.150, 59722, 23.21.242.53, 443, 2015-01-04 13:50:38, 102, 120654.0, 2, 123.0, 123.0, 123.0, 102, 163, 132.5, 265, 120654.0, 168885.0, 144769.5, 289539.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 102, 102, 102.0, 102, 120654.0, 120654.0, 120654.0, 120654.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-74.125.22.188-60044-5228-6, 131.202.240.150, 60044, 74.125.22.188, 5228, 2015-01-04 13:50:46, 6, 0.0, 9, 135.0, 315.0, 159.25, 2, 9, 5.333333333333333, 48, 0.0, 66.0, 7.333333333333333, 66.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.41-43557-80-6, 131.202.240.150, 43557, 209.148.205.41, 80, 2015-01-04 13:50:49, 4, 0.0, 9, 0.0, 118.0, 16.875, 4, 26, 10.0, 90, 0.0, 54101.0, 7356.222222222223, 66206.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-23.195.206.176-47385-80-6, 131.202.240.150, 47385, 23.195.206.176, 80, 2015-01-04 13:50:49, 4, 0.0, 9, 0.0, 118.0, 16.875, 4, 146, 22.77777777777778, 205, 0.0, 204802.0, 25111.88888888889, 226007.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.195.206.176-47384-80-6, 131.202.240.150, 47384, 23.195.206.176, 80, 2015-01-04 13:50:49, 4, 0.0, 10, 0.0, 118.0, 15.0, 4, 146, 20.9, 209, 0.0, 204802.0, 22600.7, 226007.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 4, 4, 4.0, 8, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.195.206.176-39697-443-6, 131.202.240.150, 39697, 23.195.206.176, 443, 2015-01-04 13:50:50, 4, 0.0, 11, 0.0, 118.0, 13.6, 4, 146, 19.363636363636363, 213, 0.0, 204802.0, 20546.090909090908, 226007.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 1.0, 0.5, 4, 4, 4.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.40-44727-80-6, 131.202.240.150, 44727, 209.148.205.40, 80, 2015-01-04 13:50:53, 4, 0.0, 2, 136.0, 136.0, 136.0, 4, 31, 17.5, 35, 0.0, 49906.0, 24953.0, 49906.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.24-56430-80-6, 131.202.240.150, 56430, 209.148.205.24, 80, 2015-01-04 13:50:53, 4, 0.0, 6, 0.0, 135.0, 27.0, 4, 25, 17.5, 105, 0.0, 10807.0, 6319.166666666667, 37915.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.24-56431-80-6, 131.202.240.150, 56431, 209.148.205.24, 80, 2015-01-04 13:50:53, 4, 0.0, 7, 0.0, 135.0, 22.5, 4, 25, 15.571428571428571, 109, 0.0, 10807.0, 5416.428571428572, 37915.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 4, 4, 4.0, 8, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.33-41097-80-6, 131.202.240.150, 41097, 209.148.205.33, 80, 2015-01-04 13:50:53, 4, 0.0, 6, 0.0, 136.0, 27.8, 4, 74, 27.0, 162, 0.0, 89769.0, 20307.666666666668, 121846.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.195.213.206-41224-443-6, 131.202.240.150, 41224, 23.195.213.206, 443, 2015-01-04 13:50:53, 4, 0.0, 6, 0.0, 132.0, 27.0, 4, 6, 5.666666666666667, 34, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.24-56432-80-6, 131.202.240.150, 56432, 209.148.205.24, 80, 2015-01-04 13:50:53, 4, 0.0, 8, 0.0, 135.0, 19.285714285714285, 4, 25, 14.125, 113, 0.0, 10807.0, 4739.375, 37915.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 4, 4, 4.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.33-41094-80-6, 131.202.240.150, 41094, 209.148.205.33, 80, 2015-01-04 13:50:53, 4, 0.0, 7, 0.0, 136.0, 23.166666666666668, 4, 74, 23.714285714285715, 166, 0.0, 89769.0, 17406.571428571428, 121846.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 4, 4, 4.0, 8, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.33-41095-80-6, 131.202.240.150, 41095, 209.148.205.33, 80, 2015-01-04 13:50:53, 4, 0.0, 8, 0.0, 136.0, 19.857142857142858, 4, 74, 21.25, 170, 0.0, 89769.0, 15230.75, 121846.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 4, 4, 4.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.16-44144-80-6, 131.202.240.150, 44144, 209.148.205.16, 80, 2015-01-04 13:50:53, 4, 0.0, 2, 135.0, 135.0, 135.0, 4, 571, 287.5, 575, 0.0, 1170919.0, 585459.5, 1170919.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.195.206.176-39686-443-6, 131.202.240.150, 39686, 23.195.206.176, 443, 2015-01-04 13:50:53, 4, 0.0, 12, 0.0, 118.0, 12.636363636363637, 4, 146, 18.083333333333332, 217, 0.0, 204802.0, 18833.916666666668, 226007.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0.0, 3.0, 1.3333333333333333, 4, 4, 4.0, 16, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.24-56433-80-6, 131.202.240.150, 56433, 209.148.205.24, 80, 2015-01-04 13:50:53, 4, 0.0, 9, 0.0, 135.0, 16.875, 4, 25, 13.0, 117, 0.0, 10807.0, 4212.777777777777, 37915.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0.0, 4, 4, 4.0, 16, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.195.213.206-41227-443-6, 131.202.240.150, 41227, 23.195.213.206, 443, 2015-01-04 13:50:53, 4, 0.0, 7, 0.0, 132.0, 22.5, 4, 6, 5.428571428571429, 38, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 4, 4, 4.0, 8, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
